vk_id,friends_count,photo_count,likes_total,average_likes,groups_count,average_member,male_ratio,female_ratio,unknown_ratio,Extraversion,Agreeableness,Conscientiousness,Neuroticism,Openness,pe_0,pe_1,pe_2,pe_3,pagerank,degree,clustering,betweenness
492334321,0.61604095,0.0,0.0,0.0,0.6262799,0.19112629,0.8737201,0.15017065,0.9761092,0.9197952,1.0,1.0,1.0,1.0,-1.4226857,-0.7805869,0.20035897,1.0669577,-0.117920086,-0.039324496,1.4951051,-0.8488377
499385731,0.11774744,0.21501707,0.2320819,0.29863483,0.6450512,0.22525597,0.41638225,0.6109215,0.0,0.7133106,0.5665529,0.32935154,0.52047783,0.52901024,-0.015304531,-1.3649832,-0.07551787,0.34814572,0.9589662,1.0179129,-0.37345687,0.30754864
504091360,0.034129694,0.0,0.0,0.0,0.41979522,0.9692833,0.66382253,0.36348122,0.0,0.0068259384,0.22696246,0.17918089,0.7440273,0.17576791,0.57280356,1.5312526,-1.2224407,-0.10800555,0.09218662,0.08004101,-0.5000639,-0.27050042
504974762,0.42662117,0.36348122,0.59726965,0.90784985,0.27303755,0.84641635,0.6996587,0.32764506,0.0,0.79010236,0.5665529,0.58191127,0.29863483,0.6672355,0.44287392,1.1883442,-0.6490959,-0.4937038,-1.2179364,-1.2159274,0.27602527,-0.8934893
493345962,0.98634815,0.9044369,0.77474403,0.44027305,0.51877135,0.17747441,0.90784985,0.11945392,0.0,0.8242321,0.6109215,0.51365185,0.6040956,0.8020478,0.10262702,-1.5940784,0.50427973,0.15529262,0.6660169,0.6598163,-0.63844335,0.912245
504490553,0.69283277,0.71672356,0.52901024,0.40443686,0.890785,0.088737205,0.44709897,0.57337886,0.98634815,0.2440273,0.28498295,0.081911266,0.27303755,0.13822526,-1.4557412,-0.59594196,0.28817198,-0.8911832,0.5116942,0.55750304,0.19798286,-0.21811679
506494501,0.07679181,0.28327644,0.36006826,0.556314,0.66211605,0.21160409,0.13481228,0.8959044,0.0,0.0665529,0.33959043,0.36177474,0.6877133,0.52901024,-1.4139884,-0.6566626,0.15432853,0.69293946,0.24612008,0.31877202,0.77140194,-0.5994501
517098216,0.41638225,0.7389079,0.69624573,0.59726965,0.16211604,0.29692832,0.44027305,0.5870307,0.0,0.6825939,0.19624573,0.48293516,0.18600683,0.7474403,0.92163926,0.45589995,0.51131636,-0.53205615,-2.0693493,-2.0685382,1.3601311,-1.0074282
520354635,0.39249146,0.0,0.0,0.0,0.38566554,0.69624573,0.7610921,0.2662116,0.0,0.29863483,0.15870307,0.025597269,0.65358365,0.35836178,0.3970886,1.0996227,-0.5992308,-0.6006057,-0.6466997,-0.65320426,-0.1402907,-0.664324
507642943,0.63139933,0.21501707,0.2320819,0.29863483,0.60750854,0.38225257,0.9897611,0.037542664,0.0,0.9283276,0.7457338,0.8088737,0.83617747,0.8020478,0.35480154,-0.97289556,-0.106828846,0.32922357,0.95407957,0.9838084,-0.60440224,0.5927797
522638161,0.5699659,0.64675766,0.53583616,0.4778157,0.4778157,0.4641638,0.12286689,0.90784985,0.0,0.46587032,0.40784982,0.5546075,0.08020478,0.48122868,-1.1665257,-0.35924512,-0.21735202,0.8702365,0.08255981,0.16530208,0.94334835,-0.7178049
527787343,0.5802048,0.8668942,0.9215017,0.80546075,0.24914676,0.4880546,0.3686007,0.6587031,0.0,0.5870307,0.37201366,0.29863483,0.27303755,0.48122868,1.6818756,-1.1933105,-0.45161504,-0.20607147,-0.40128094,-0.39742103,0.21981858,-0.59471005
530762882,0.38566554,0.0,0.0,0.0,0.20989761,0.46075085,0.14675768,0.8805461,0.0,0.22354949,0.5665529,0.4112628,0.6040956,0.20819113,1.8565052,-1.3763856,0.3625899,-0.5342797,-0.56746787,-0.56794316,0.66818655,-0.7392352
528111053,0.16552901,0.34129694,0.278157,0.28327644,0.22696246,0.86006826,0.9522184,0.07508533,0.0,0.102389075,0.78156996,0.51365185,0.41808873,0.32593855,-0.19978622,1.2584481,0.7074445,-3.2169049,-0.40839767,-0.44857767,-0.6728697,-0.20494714
533994225,0.2901024,0.0,0.0,0.0,0.37542662,0.7201365,0.90102386,0.12627986,0.0,0.79010236,0.5238908,0.32935154,0.5699659,0.52901024,-0.71709275,-0.03461348,0.025676232,-0.0014900854,0.22471996,0.26761538,0.22015171,-0.28094172
532023014,0.47440273,0.3139932,0.6177474,0.9658703,0.23890784,0.60750854,0.47440273,0.552901,0.0,0.2440273,0.6672355,0.23720136,0.8805461,0.7013652,1.6041124,-0.9541648,-0.0052445135,-0.44939116,-0.16011542,-0.15869,-0.13226293,-0.4419291
530282813,0.0,0.0,0.0,0.0,0.8976109,0.9351536,0.0,0.0,0.0,0.0665529,0.029010238,0.018771332,0.027303753,0.011945393,0.47734866,0.24484824,-0.15872483,-0.068159014,2.2121189,2.1263068,-1.7260481,4.0099688
544180374,0.81569964,0.54266214,0.37883958,0.334471,0.9197952,0.11945392,0.78156996,0.24914676,0.0,0.34300342,0.48293516,0.48293516,0.47269624,0.52901024,-1.4325528,-0.43996742,0.35035768,-1.3536227,0.18394096,0.19940652,0.3695056,-0.1893746
540792016,0.8634812,0.54266214,0.5631399,0.68600684,0.1109215,0.19795223,0.8668942,0.16040955,0.0,0.22354949,0.11945392,0.052901022,0.07167236,0.037542664,-1.5279783,-0.4463299,1.3908144,-2.920536,-0.95765543,-0.9601441,0.44094414,-0.79643226
539429904,0.94880545,0.72696245,0.47269624,0.32764506,0.86006826,0.15358362,0.6518771,0.37542662,0.0,0.29863483,0.1331058,0.45051193,0.41808873,0.22866894,-1.4191787,-0.34706357,0.6720109,-0.8323482,0.47064695,0.5063464,0.17804392,-0.11075855
545546943,0.20819113,0.39419794,0.5255973,0.7883959,0.05972696,0.43003413,0.33959043,0.6877133,0.0,0.34300342,0.15870307,0.1109215,0.41808873,0.6672355,0.2617649,0.2756513,0.69650406,-0.03989902,-2.1352983,-2.1537993,-2.2715876,-0.9914329
548345799,0.2901024,0.54266214,0.4880546,0.5665529,0.33788395,0.8976109,0.17064847,0.86006826,0.0,0.49658704,0.33959043,0.45051193,0.29863483,0.44197953,1.4573559,-0.5233467,-0.85794306,-0.021888271,0.16709445,0.1823543,-0.2961102,-0.25910842
556850505,0.52901024,0.34129694,0.556314,0.90102386,0.5221843,0.3651877,0.77474403,0.25597268,0.0,0.7679181,0.22696246,0.03583618,0.41808873,0.83788395,1.6921422,-0.8992045,-0.21166012,-0.32993665,-0.097222954,-0.14163779,-0.34114933,-0.12507424
555190258,0.058020476,0.0,0.0,0.0,0.61433446,0.081911266,0.06484642,0.96245736,0.0,0.40784982,0.44027305,0.17918089,0.7440273,0.8020478,-1.3129764,-0.7729737,0.017650012,1.0371143,-0.09199324,-0.005220066,1.5159763,-0.8658746
554533632,0.7679181,0.83617747,0.90102386,0.8122867,0.7713311,0.82935154,0.80546075,0.221843,0.0,0.84641635,0.5665529,0.36177474,0.71672356,0.7474403,-0.023355395,0.99436295,-1.0708388,-0.02599853,1.077585,1.0690695,-0.9520234,0.80440897
558944497,0.27986348,0.7389079,0.87713313,0.8976109,0.3993174,0.5460751,0.68600684,0.34129694,0.0,0.5870307,0.11945392,0.36177474,0.6877133,0.52901024,0.7932466,1.1496639,0.28818592,-1.5242794,-1.1681112,-1.2159274,-0.20183998,-0.71475124
565806302,0.07679181,0.0,0.0,0.0,0.4573379,0.5085324,0.9351536,0.092150174,0.0,0.34300342,0.14163822,0.32935154,0.18600683,0.28668943,1.8013467,-0.7374273,0.05142344,-1.2577776,-0.12288539,-0.17574222,-0.59504336,0.0065464675
569020722,0.59385663,0.5870307,0.8668942,0.98634815,0.83617747,0.668942,0.10921501,0.9215017,0.0,0.88395905,0.5238908,0.6757679,0.52047783,0.48122868,0.92924285,0.3767647,-0.29895735,-0.68160635,1.8266337,1.6829493,-1.6918144,3.9802701
568044634,0.99658704,0.58191127,0.7133106,0.8737201,0.9197952,0.24573378,0.43686005,0.59385663,0.0,0.46587032,0.44027305,0.278157,0.24914676,0.39761093,-1.1584918,-0.23735799,0.22116305,-1.0330397,0.82944965,0.8473907,-0.31680143,0.42272893
569704504,0.3139932,0.28327644,0.36006826,0.556314,0.31740615,0.1672355,0.30716723,0.7201365,0.0,0.09556314,0.100682594,0.13139932,0.44880545,0.39761093,0.43998644,0.057685472,-0.7391912,-0.29397565,-2.1608927,-2.1537993,1.6875812,-1.0094755
570373088,0.7713311,0.5648464,0.26791808,0.23037542,0.7986348,0.14675768,0.40273038,0.62457335,0.0,1.0,1.0,1.0,1.0,0.92662114,-1.384765,-0.37665924,0.38724723,-0.8988424,0.6684174,0.67686856,-0.044183094,0.2716581
582505294,0.11774744,0.28327644,0.29180887,0.39419794,0.80546075,0.17406143,0.66382253,0.36348122,0.0,0.8088737,0.6109215,0.4112628,0.65358365,0.7013652,-0.029811526,-1.3288937,0.04272333,0.32240316,1.0404955,1.0861217,-0.47058994,0.52959484
570904936,0.23037542,0.3139932,0.4573379,0.778157,0.17576791,0.9112628,0.9419795,0.085324235,0.0,0.49658704,0.68430036,1.0,0.29863483,0.39761093,1.0819079,1.7031087,2.8245943,0.522875,-0.87027705,-0.9430919,-0.3961919,-0.56429964
588902665,0.0,0.0,0.0,0.0,0.085324235,0.3447099,0.0,0.0,0.0,0.7679181,0.034129694,0.32935154,0.10750853,0.92662114,0.743477,1.6581401,5.764163,1.6766453,-1.881541,-1.9321204,0.8903115,-0.98922896
588098463,0.41638225,0.28327644,0.0,0.0,0.8737201,0.1331058,0.54948807,0.4778157,0.0,0.49658704,0.15870307,0.20648465,0.27303755,0.037542664,-1.2177078,-0.316141,0.53093725,-0.816113,0.74969494,0.77918184,-0.21497664,0.22446164
587206584,0.13139932,0.61604095,0.37542662,0.28668943,0.09556314,0.4675768,0.45051193,0.5802048,0.0,0.054607507,0.0068259384,0.0068259384,0.3890785,0.32593855,-0.08557781,0.1638072,-0.09110248,-0.37908724,-1.9152893,-1.898016,1.0207738,-1.0014116
592488210,0.78156996,0.39419794,0.31911263,0.31569967,0.6808874,0.6450512,0.87030715,0.1569966,0.0,1.0,1.0,1.0,1.0,1.0,0.40690038,-0.53982824,-0.3801757,0.36721304,1.3122913,1.341905,-0.8799751,0.9685882
591947599,0.21672355,0.96245736,0.81569964,0.33788395,0.97269624,0.8805461,0.6177474,0.4095563,0.0,0.84641635,0.8805461,0.78156996,0.013651877,0.7474403,0.07365113,0.9606053,-0.7189037,-0.030351987,1.4973737,1.4612705,-1.2104357,1.6869718
591528878,0.26962456,0.0,0.0,0.0,0.19453925,0.3208191,0.054607507,0.97269624,0.0,0.7679181,0.48293516,0.278157,0.34129694,0.7013652,1.8631613,-1.9842834,-0.112387955,-0.2958994,-0.86960214,-0.8578308,1.8720136,-0.951447
603558979,0.7235495,0.54266214,0.40443686,0.40443686,0.46075085,0.061433446,0.4675768,0.55972695,0.0,1.0,1.0,1.0,1.0,1.0,-1.5919913,-0.7094288,0.7686688,-1.8641775,-0.41378364,-0.3803688,0.9327836,-0.7299923
604833460,0.25255972,0.83959043,0.5870307,0.31569967,0.5017065,0.75085324,0.52730376,0.5,0.0,0.6177474,0.48293516,0.2576792,0.5699659,0.44197953,0.075266875,0.9909881,-1.7609082,0.7715247,-0.7922141,-0.75551754,0.90151185,-0.88840216
595696948,0.3003413,0.59385663,0.7440273,0.890785,0.5631399,0.5631399,0.051194537,0.9761092,0.0,0.5238908,0.15870307,0.29863483,0.71672356,0.11262798,0.51745045,1.4358982,-1.22805,-0.38186017,-0.50386864,-0.550891,-0.39739797,-0.40533516
599420162,0.23037542,0.0,0.0,0.0,0.26450512,0.778157,0.088737205,0.93856657,0.0,0.0665529,0.44027305,0.15187714,0.7883959,0.35836178,0.56672984,-0.71429855,-0.116992876,-0.4632077,0.9713262,0.9838084,-0.7411426,0.7283918
605740065,0.12627986,0.42662117,0.0,0.0,0.8020478,0.30375427,0.79010236,0.23720136,0.0,0.8242321,0.6433447,0.60580206,0.6279864,0.7764505,-0.9707954,-0.34483618,0.07176498,0.5751093,0.4879953,0.55750304,0.3195216,-0.32634047
609017676,0.3651877,0.0,0.0,0.0,0.19112629,0.33105803,0.061433446,0.9658703,0.0,0.5238908,0.82764506,0.78156996,0.52047783,0.52901024,1.900326,-1.8699509,0.16351412,-0.28075123,-0.8216401,-0.8237264,1.6882343,-0.861167
614567339,0.19112629,0.556314,0.68600684,0.83617747,0.7849829,0.55972695,0.20136519,0.8259386,0.0,0.15358362,0.100682594,0.15187714,0.10750853,0.32593855,0.7138631,-0.23957974,-0.6559947,-0.17718302,1.3392175,1.3248527,-1.1472498,1.409928
614947689,0.100682594,0.48634812,0.5802048,0.7303754,0.023890786,1.0,0.2337884,0.7935154,0.0,0.7372014,0.0784983,0.17918089,0.12798634,0.5716724,-0.8892837,0.05850186,0.89377254,-4.9771843,-1.5074865,-1.505815,0.5259885,-0.9496437
606237554,0.9658703,0.90784985,0.9761092,0.9283276,0.30716723,0.32764506,0.76450515,0.25255972,0.98293513,0.46587032,0.28498295,0.36177474,0.1569966,0.092150174,0.17746499,-1.7464663,0.18121432,0.33487427,0.42747378,0.47224197,-0.1630575,-0.07763633
613513928,0.38054606,0.0,0.0,0.0,0.21501707,0.35494882,0.5085324,0.51877135,0.0,0.43515357,0.48293516,0.17918089,0.12798634,0.25255972,0.6931759,0.79603523,1.0361062,-0.31087598,-1.8976493,-1.9321204,-1.1481621,-0.9551072
616404528,0.55972695,0.6774744,0.6894198,0.69624573,0.45221844,0.6348123,0.9215017,0.105802044,0.0,0.18771331,0.40784982,0.887372,0.03583618,0.092150174,0.91834825,1.6917614,0.48805818,-0.16844371,-0.37735075,-0.43152544,-0.45711794,-0.36130804
618480996,0.62286687,0.45051193,0.30375427,0.27133107,0.9283276,0.24914676,0.70307165,0.32423207,0.0,1.0,1.0,1.0,1.0,1.0,-1.224218,-0.48937368,0.26053804,0.67855656,0.72442436,0.6939208,-0.0061667333,0.72978294
617738459,0.029010238,0.0,0.0,0.0,0.49658704,0.887372,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.29252034,-0.71701276,-0.4310854,0.2132465,1.3309866,1.3589572,-0.8553489,1.0528845
619158064,0.9692833,0.8737201,0.97952217,0.97952217,0.2337884,0.50511944,0.8566553,0.17064847,0.97952217,0.8242321,0.7457338,0.7201365,0.44880545,0.48122868,0.20072798,-1.5756589,0.17419338,0.24406286,0.5659693,0.6086597,-0.30870914,0.06047472
619757115,0.15017065,0.7679181,0.6109215,0.41979522,0.7081911,0.35836178,0.97098976,0.05631399,0.0,0.34300342,0.11945392,0.09556314,0.5699659,0.6177474,1.4580351,-0.17158301,0.15444149,0.07453275,0.5382043,0.45518973,-1.022176,1.0196764
629696566,0.049488056,0.0,0.0,0.0,0.48976108,0.3993174,0.8959044,0.13139932,0.0,1.0,1.0,1.0,1.0,1.0,-1.305343,-0.4269712,0.33259368,-1.3502086,0.09876379,0.13119766,0.48376507,-0.37921757
630978743,0.06825939,0.0,0.0,0.0,0.17576791,0.06825939,0.8447099,0.18259385,0.0,0.18771331,0.15870307,0.09556314,0.10750853,0.07167236,-1.3030618,-0.8681944,0.10791777,1.0201913,-0.6756641,-0.6020476,2.1311567,-0.98347586
624017459,0.96245736,0.5238908,0.44709897,0.5017065,0.69624573,0.051194537,0.79522187,0.2320819,0.91808873,0.010238908,0.8805461,0.03583618,0.6877133,0.081911266,-1.5922724,-0.929334,0.36114034,0.6815646,-0.2533327,-0.22689886,1.1326027,-0.63982445
633992313,0.85324234,0.58191127,0.4215017,0.38225257,0.88395905,0.2901024,0.5017065,0.5255973,0.9419795,0.6552901,0.71843004,0.8976109,0.18600683,0.39761093,-0.88988787,-0.16328429,0.11759204,0.80649763,1.0326966,0.9838084,-0.43610647,1.8218647
636356332,0.3105802,0.8191126,0.8020478,0.6587031,0.16211604,0.62457335,0.085324235,0.9419795,0.0,0.102389075,0.40784982,0.17918089,0.49658704,0.44197953,1.8123045,-1.4701704,-0.15945172,-0.38830838,-0.5565387,-0.56794316,0.6753268,-0.65576786
631674191,0.22525597,0.5238908,0.36006826,0.29863483,0.77474403,0.11262798,0.3105802,0.71672356,0.0,0.5870307,0.18259385,0.2576792,0.34129694,0.11262798,-1.4733815,-0.71773136,0.33019838,-1.0267705,0.37934372,0.4040331,0.49309757,-0.18790318
640310041,0.088737205,0.0,0.0,0.0,0.7440273,0.22866894,0.57337886,0.45392492,0.0,0.7372014,1.0,1.0,1.0,0.83788395,-1.3875146,-0.77030784,0.04166332,0.98228663,0.39097565,0.3869809,0.63688576,0.24167913
636476138,0.34300342,0.21501707,0.2320819,0.29863483,0.46928328,0.7849829,0.8447099,0.18259385,0.0,0.9197952,0.8976109,0.86177474,0.71672356,0.90102386,-0.41579226,0.48932958,-0.13878968,-0.5345219,-0.08659858,-0.07342893,-0.23257016,-0.28785753
643623469,0.0,0.0,0.0,0.0,0.28327644,0.61433446,0.0,0.0,0.0,0.34300342,0.5665529,0.1109215,0.65358365,0.39761093,1.7695725,-1.1294404,-0.6392584,-0.57210517,-0.3315624,-0.3633166,0.10067115,-0.40370414
637527923,0.9283276,0.87713313,0.6416382,0.3225256,0.28327644,0.27303755,0.15017065,0.87713313,0.96245736,0.5870307,0.37201366,0.09556314,0.27303755,0.25255972,-1.5583544,-0.66148746,0.6583805,-1.2202544,-0.05445112,-0.005220066,0.8571363,-0.63538975
643440686,0.10921501,0.0,0.0,0.0,0.3020478,0.6279864,0.53583616,0.49146757,0.0,0.07679181,0.71843004,0.6757679,0.27303755,0.049488056,0.28036195,-1.1986088,-0.34471196,0.32845128,0.79652345,0.8473907,-0.44106477,0.19925375
651347934,0.44197953,0.0,0.0,0.0,0.8634812,0.20819113,0.64846414,0.38225257,0.0,0.037542664,0.018771332,0.2576792,0.7440273,0.17576791,-1.075269,-0.24093221,0.024228614,0.4002709,0.72201866,0.74507743,-0.07023857,0.3008856
657211195,0.63139933,0.0,0.0,0.0,0.0,0.0,0.6109215,0.41638225,0.0,0.79010236,0.90614337,0.8088737,0.020477816,0.44197953,-1.137988,0.017453061,0.25591597,-0.8204868,1.0167663,1.034965,-0.47423893,0.6014539
661988398,0.07679181,0.3139932,0.2320819,0.23890784,0.54266214,0.41638225,0.7525597,0.27474403,0.0,0.6825939,0.82764506,0.4112628,0.8668942,0.6672355,-0.68796444,0.010274507,0.16457976,0.57444394,0.7963702,0.8473907,-0.21433865,0.17595932
666486582,0.668942,0.21501707,0.25255972,0.39419794,0.37030718,0.37201366,0.4095563,0.6177474,0.0,0.2440273,0.049488056,0.20648465,0.52047783,0.6177474,-1.0267481,-0.059830565,-0.18028794,1.0446284,-0.54491186,-0.4826821,1.1416456,-0.86322314
646931346,0.32764506,0.48634812,0.2320819,0.21843003,0.890785,0.25255972,0.6348123,0.39590445,0.0,0.8976109,0.8805461,0.82935154,0.8805461,0.91638225,-0.99682814,0.14155576,1.8871605,1.2521698,0.788582,0.77918184,-0.3999999,0.99827695
668852913,0.70989764,0.45051193,0.25255972,0.23549488,0.8327645,0.085324235,0.42662117,0.6006826,0.0,0.18771331,0.22696246,0.03583618,0.6040956,0.28668943,-1.4855016,-0.5127808,0.23196167,-1.1458806,0.4887973,0.48929417,0.18550883,0.118711874
665916271,0.9590444,0.25255972,0.2320819,0.25597268,0.09556314,0.030716723,0.38225257,0.64846414,0.90102386,0.07679181,0.088737205,0.38225257,0.24914676,0.07167236,-1.3833759,-0.60748404,0.9489997,-0.253169,-1.4335537,-1.4376062,1.1916243,-0.93944234
678002511,0.1996587,0.36348122,0.42832765,0.6416382,0.5153584,0.12627986,0.66382253,0.36348122,0.0,1.0,1.0,1.0,1.0,1.0,-1.5159488,-0.6763992,0.42659718,-1.0269114,0.17392914,0.23351096,0.78750306,-0.569813
676671779,0.7064846,0.8566553,0.9112628,0.81569964,0.3208191,0.020477816,0.24573378,0.78156996,0.0,0.5546075,0.5665529,0.58191127,0.6040956,0.06484642,-0.40453595,-0.36063632,0.30743194,-0.08060313,-2.1820586,-2.1708515,2.5210903,-1.010135
680450997,0.97952217,0.4675768,0.4095563,0.45392492,0.9146758,0.21501707,0.32764506,0.6996587,0.0,0.6552901,0.8805461,0.6757679,0.052901022,0.6177474,-1.2490603,-0.35725883,0.1831508,0.77129465,0.7588793,0.7621296,-0.116436735,0.45343706
678985870,0.7201365,0.59385663,0.31911263,0.24914676,0.94880545,0.17064847,0.59385663,0.4334471,0.0,0.29863483,0.44027305,0.60580206,0.1569966,0.17576791,-1.3563828,-0.26054156,0.55628234,-0.9530149,0.62707305,0.6598163,-0.09584116,0.0475871
678393508,0.03924915,0.3139932,0.25255972,0.25597268,0.34641638,0.3139932,0.2337884,0.7935154,0.0,0.6825939,0.6109215,0.7201365,0.65358365,0.6177474,-0.09660957,-1.6720839,0.11257533,0.6065979,0.7582488,0.81328624,-0.25312743,0.14935328
690078313,0.03924915,0.28327644,0.0,0.0,0.20477815,0.7133106,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.40043604,-1.3475126,-0.15397094,0.40257102,0.5690225,0.6257119,-0.11149735,-0.11745725
681440328,0.18259385,0.0,0.0,0.0,0.22696246,0.9897611,0.29351535,0.7337884,0.0,0.11945392,0.1331058,0.22354949,0.3651877,0.22866894,1.4834236,-0.24233586,-0.54199785,0.2890835,0.3937159,0.36992866,-0.6821878,0.24921425
680977083,0.30375427,0.42662117,0.2320819,0.22525597,0.28327644,0.20136519,0.07167236,0.9556314,0.0,0.90614337,0.85153586,0.86177474,0.24914676,0.91638225,-1.3518271,-0.9059203,0.19587669,0.8653067,-0.5363275,-0.46562988,1.8010098,-0.9332446
691790571,0.0,0.0,0.0,0.0,0.5460751,0.52901024,0.0,0.0,0.0,0.88395905,0.90614337,0.90614337,0.83617747,0.90102386,-1.1069132,-0.30224255,-0.36309254,0.9846646,0.49303195,0.5745553,0.44072622,-0.47454277
690526628,0.93174064,0.48634812,0.30375427,0.26279864,0.85324234,0.09556314,0.6279864,0.3993174,0.9146758,0.15358362,0.6996587,0.06825939,0.49658704,0.35836178,-1.4328551,-0.5173674,-0.003730201,0.959472,0.5752573,0.45518973,0.41316998,2.281998
693162965,0.100682594,0.43686005,0.2320819,0.221843,0.64846414,0.18771331,0.9283276,0.09897611,0.0,0.054607507,0.023890786,0.046075087,0.18600683,0.07167236,-1.3447859,-0.9007008,-0.026986737,1.0951283,-0.04457416,-0.022272281,1.4760938,-0.3711355
691634118,0.6518771,0.34129694,0.31911263,0.35836178,0.010238908,0.42662117,0.7713311,0.25938568,0.0,0.93174064,1.0,0.86177474,1.0,1.0,-1.1522437,-0.57816225,0.6638398,0.107560284,-1.5908222,-1.5740238,1.1631136,-0.98184735
694680427,0.13139932,0.6023891,0.30375427,0.2440273,0.6757679,0.23890784,0.13481228,0.8959044,0.0,0.7679181,0.7457338,0.36177474,0.5699659,0.7764505,-0.060115896,-1.5637702,0.08894667,0.5832392,0.8223295,0.8814951,-0.25604874,0.16106008
693769164,0.44197953,0.5068259,0.0,0.0,0.07337884,0.0784983,0.69283277,0.334471,0.0,0.88395905,0.7457338,0.82935154,0.7320819,0.8549488,0.5136336,-2.0656292,0.53703207,-0.18223806,-0.09728605,-0.07342893,0.003860715,-0.36263722
700111475,0.60580206,0.3139932,0.29180887,0.34414107,0.8191126,0.5904437,0.5665529,0.46075085,0.0,0.7133106,0.5665529,0.5546075,0.65358365,0.7013652,0.15061086,0.9886069,-0.7355102,-0.03301634,0.9155821,0.89854735,-0.9872276,0.72105736
700731223,0.8020478,0.48634812,0.40443686,0.43003413,0.9675768,0.092150174,0.51877135,0.5085324,0.0,0.29863483,0.22696246,0.86177474,0.6877133,0.027303753,-1.2789279,-0.5352198,-0.17965077,0.8160857,0.22659028,0.26761538,0.64585805,-0.33507836
703220347,0.105802044,0.28327644,0.26791808,0.29863483,0.12457338,0.5802048,0.3003413,0.72696245,0.0,0.5546075,0.0784983,0.13139932,0.1569966,0.52901024,0.13772634,-1.7710975,0.20424269,0.4467707,0.450356,0.5063464,0.005499293,-0.17998917
706932858,0.20819113,0.0,0.0,0.0,0.9522184,0.8122867,0.5324232,0.49488056,0.0,0.1331058,0.14163822,0.2576792,0.44880545,0.022184301,-0.16644183,0.7032183,-0.59889495,0.1297716,1.6596476,1.5635837,-1.2807205,3.0790856
712577460,0.054607507,0.556314,0.28327644,0.2440273,0.05972696,0.890785,0.5580205,0.47269624,0.0,0.43515357,0.8020478,0.6757679,0.5699659,0.6177474,-1.2058316,-0.5060753,-0.10440493,0.90866566,-0.6189027,-0.550891,1.5546803,-0.9217261
693733379,0.80546075,0.8481229,0.83959043,0.6825939,0.8566553,0.75767916,0.17918089,0.8481229,0.0,0.087030716,0.029010238,0.046075087,0.044368602,0.030716723,-0.37867785,0.65971637,-0.8045607,0.15871635,1.515576,1.5124271,-1.0042071,1.4210591
705559224,0.19112629,0.70989764,0.552901,0.4573379,0.43856657,0.87713313,0.28668943,0.74061435,0.0,0.102389075,0.6433447,0.278157,0.80375427,0.7764505,1.3339962,-0.91704696,-0.9362647,0.17210245,0.0049229963,0.028884364,-0.1066063,-0.41857192
719283129,0.5904437,0.5767918,0.5392491,0.6023891,0.75767916,0.19453925,0.7133106,0.3139932,0.0,0.26962456,0.03924915,0.05972696,0.47269624,0.17576791,-1.3941069,-0.5093201,0.30627802,-0.9978853,0.62473273,0.6598163,0.048893813,-0.023010595
720270079,0.085324235,0.36348122,0.2320819,0.23037542,0.221843,0.6757679,0.5580205,0.47269624,0.0,0.43515357,0.06313993,0.6757679,0.83617747,0.6177474,0.22944239,-1.1308221,-0.25204659,0.4098147,0.96492815,1.0179129,-0.49073043,0.3561185
713200898,0.26962456,0.4129693,0.26791808,0.25255972,0.943686,0.53583616,0.82935154,0.20136519,0.0,0.6552901,0.78156996,0.8174061,0.65358365,0.5716724,0.08181244,-0.6028254,-0.2552552,0.054757215,1.6644434,1.6829493,-1.134209,1.7072549
715795850,0.044368602,0.0,0.0,0.0,0.09556314,0.26962456,0.9590444,0.0665529,0.0,0.9197952,1.0,1.0,0.8668942,0.88566554,0.111541905,-1.7826154,0.1841467,0.47386834,0.46583545,0.52339864,0.029537624,-0.18373582
730631027,0.0,0.0,0.0,0.0,0.14163822,0.39249146,0.0,0.0,0.0,0.7372014,0.85153586,0.6365188,0.54266214,0.6672355,1.8611584,-1.9370483,-0.18550298,-0.099696554,-0.853667,-0.8407786,1.8468302,-0.9512059
740597264,0.13993174,0.25255972,0.34812286,0.6177474,0.16211604,0.8430034,0.98634815,0.040955633,0.0,0.22354949,0.40784982,0.13139932,0.71672356,0.17576791,0.52035725,1.1962183,-0.750463,-0.19213769,-1.6688294,-1.659285,1.3948406,-0.9931307
740718292,0.45051193,0.62286687,0.72525597,0.8259386,0.5307167,0.7986348,0.19112629,0.83617747,0.0,0.2440273,0.28498295,0.278157,0.3890785,0.11262798,1.2798944,-0.7483275,-1.137063,0.29034644,0.15950435,0.1823543,-0.20523277,-0.29906115
